EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93529E201485,,E201485,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,653,752",,"$71,950.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93549E201486,,E201486,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,302,403,6FL,6NF,653",,"$68,475.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93569E201487,,E201487,"MSRP.2,ZPP.3,ZTP,2MK,403,6FL,653",,"$66,925.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93589E201488,,E201488,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$74,345.00",,550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM935X9E201489,,E201489,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,417,507,6FL,653,752",,"$69,600.00",,550,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,2009,WBSPM93569E201490,,E201490,"MSRP.2,ZPP.2,ZTP,2MK,2MT.1,403,465,507,6FL,6NF,653,655,752",,"$71,595.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2009,WBSPM93589E201491,,E201491,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,752",,"$71,675.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201492,,E201492,"MSRP.2,ZPP.3,2MT.1,403,494,6FL,655",,"$62,720.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201493,,E201493,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,494,6FL,6NF,653",,"$68,275.00",,550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93539E201494,,E201494,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,752",,"$71,025.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93559E201495,,E201495,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,6NF,653,655,752",,"$71,620.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93579E201496,,E201496,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,655,752",,"$71,120.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93599E201497,,E201497,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,653,655,752",,"$70,720.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201498,,E201498,"MSRP.2,ZPP.3,2MK,2MT.1,403,6FL,655",,"$65,670.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93529E201499,,E201499,"MSRP.2,ZPP.1,403,494",,"$61,075.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93559E201500,,E201500,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,507,6FL,653,752",,"$69,675.00",,550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93579E201501,,E201501,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$68,720.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201502,,E201502,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2009,WBSPM93509E201503,,E201503,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,507,6FL,653,752",,"$70,225.00",,1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93529E201504,,E201504,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,655,752",,"$71,270.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201505,,E201505,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93569E201506,,E201506,"MSRP.2,ZPP.3,ZTP,2MT.1,403,417,6FL,6NF,653,752",,"$68,400.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93589E201507,,E201507,"MSRP.2,ZPP.2,2MT.1,403,494,6FL,655",,"$63,270.00",,550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM935X9E201508,,E201508,"MSRP.2,ZPP.3,6FL",,"$59,375.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201509,,E201509,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,6NF,653,655,752",,"$72,170.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93589E201510,,E201510,"MSRP.2,ZPP.2,2MK,2MT.1,403,494,6FL,655",,"$66,170.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201511,,E201511,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,752",,"$71,425.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93519E201512,,E201512,"MSRP.2,322,403,465,507,639,6FL,653,771",,"$60,900.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201513,,E201513,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655",,"$70,270.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93559E201514,,E201514,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,6NF,653,655,752",,"$73,270.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201515,,E201515,"MSRP.2,ZPP.3,2MT.1,322,403,507,6FL,653,655,752",,"$65,370.00",,550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93599E201516,,E201516,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,6NF,653",,"$70,600.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93509E201517,,E201517,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$70,970.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201518,,E201518,"MSRP.2,ZPP.2,ZTP,507,6FL,6NF,653,655,752",,"$66,520.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93549E201519,,E201519,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$73,620.00",,550/1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201520,,E201520,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,6NF,653,752",,"$69,175.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93529E201521,,E201521,"MSRP.2,ZPP.1,ZTP,2MT.1,403,6FL,653,752",,"$68,775.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM9C59AE201522,,E201522,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,6FL,6NF,752",,"$69,100.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93569E201523,,E201523,"MSRP.2,ZPP.1,2MT.1,494,6FL,655",,"$62,220.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93589E201524,,E201524,"MSRP.2,2MK,2MT.1,403,494,6FL,771",,"$63,975.00",,950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201525,,E201525,"MSRP.2,ZCW,ZPP.2,2MT.1,403,6FL,6NF",,"$63,325.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201526,,E201526,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653",,"$68,675.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201527,,E201527,"MSRP.2,ZPP.3,2MK,2MT.1,465,653",,"$64,450.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201528,,E201528,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,507,653",,"$65,675.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201529,,E201529,"MSRP.2,ZPP.1,223,403,494,507,863",,"$62,425.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201530,,E201530,"MSRP.2,ZPP.1,ZTP,2MT.1,494,653,863",,"$64,825.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201531,,E201531,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,245.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201532,,E201532,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,245.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93599E201533,,E201533,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$69,695.00",,,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93509E201534,,E201534,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$72,945.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93529E201535,,E201535,"MSRP.2,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL,653,655,752",,"$71,670.00",,550,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,2009,WBSPM93549E201536,,E201536,"MSRP.2,ZPP.1,ZTP,2MK,403,465,494,507,6FL,653,655,752",,"$71,845.00",,1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2009,WBSPM93569E201537,,E201537,"MSRP.2,ZCW,ZTP,2MK,2MT.1,417,6FL,653,655,752,771",,"$71,695.00",,550/2000,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93589E201538,,E201538,"MSRP.2,ZCW,ZPP.2,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$69,695.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM935X9E201539,,E201539,"MSRP.2,ZCW,ZTP,2MK,403,4MY,6FL,653",,"$67,925.00",,550/950,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93569E201540,,E201540,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$73,620.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93589E201541,,E201541,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$68,720.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM935X9E201542,,E201542,"MSRP.2,ZCW,ZPP.1,223,403,507,6FL,6NF,653",,"$63,825.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201543,,E201543,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,245.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93539E201544,,E201544,"MSRP.2,ZCW,ZPP.3,ZTP,653",,"$63,575.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93559E201545,,E201545,"MSRP.2,ZCW,ZPP.2,ZTP,2MT.1,403,6FL,6NF,653,752",,"$69,925.00",,550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201546,,E201546,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,403,507,6FL,653,655",,"$67,720.00",,550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93599E201547,,E201547,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,670.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201548,,E201548,"MSRP.2,ZCW,ZPP.2,ZTP,2MT.1,403,6FL,653,655",,"$67,370.00",,550,,,,,,,,,,
X04 - Unknown Paint Code,,NDH2 - Fox Red Extended Leather,2009,WBSPM93529E201549,,E201549,"MSRP.2,ZCW,ZTP,2MT.1,302,403,417,507,6FL,653,655,752",,"$70,045.00",,2000,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93599E201550,,E201550,"MSRP.2,ZPP.1,2MK,2MT.1,223,403,494,6FL,655",,"$66,620.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93509E201551,,E201551,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$69,695.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93529E201552,,E201552,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$73,495.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2009,WBSPM93549E201553,,E201553,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$73,770.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2009,WBSPM93569E201554,,E201554,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$73,220.00",,1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93589E201555,,E201555,"MSRP.2,ZPP.3,ZTP,2MK,403,494,6FL,653,655",,"$68,570.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM935X9E201556,,E201556,"MSRP.2,ZCW,ZTP,507,6FL,653,771",,"$62,875.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93519E201557,,E201557,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653",,"$70,025.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93539E201558,,E201558,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,6FL,6NF,653,752",,"$67,225.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201559,,E201559,"MSRP.2,ZCW,ZPP.2,ZTP,403,507,6FL,6NF,653,752",,"$67,975.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH3 - Beige Novillo Leather,2009,WBSPM93519E201560,,E201560,"MSRP.2,ZPP.2,ZTP,2MK,2MT.1,403,465,6FL,653,655,752",,"$71,645.00",,550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93539E201561,,E201561,"MSRP.2,2MT.1,403,4MX,6FL,653",,"$61,025.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93559E201562,,E201562,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,752",,"$72,675.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93579E201563,,E201563,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,655,752",,"$71,270.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93599E201564,,E201564,"MSRP.2,ZCW,ZPP.1,ZTP,403,653",,"$65,175.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201565,,E201565,"MSRP.2,ZCW,ZPP.1,302,322,403,6FL,655,752",,"$64,870.00",,550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201566,,E201566,"MSRP.2,ZCW,ZPP.3,302,322,403,417,507,6FL,655,752",,"$65,795.00",,550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201567,,E201567,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,403,507,6FL,653,752",,"$69,025.00",,550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93569E201568,,E201568,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,403,507,6FL,653,752,863",,"$71,825.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93589E201569,,E201569,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,302,403,417,507,6FL,653,655,752",,"$70,045.00",,,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201570,,E201570,"MSRP.2,ZCW,ZPP.1,2MK,302,322,403,417,507,6FL,653,655,752",,"$69,045.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201571,,E201571,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$69,695.00",,,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93589E201572,,E201572,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$73,495.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM935X9E201573,,E201573,"MSRP.2,ZCW,ZPP.1,2MT.1,302,322,403,417,507,6FL,655,752",,"$66,445.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201574,,E201574,"MSRP.2,ZCW,ZPP.1,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,245.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93539E201575,,E201575,"MSRP.2,ZCW,ZPP.3,302,322,403,417,507,6FL,653,655,752",,"$65,595.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93559E201576,,E201576,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$71,345.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2009,WBSPM93579E201577,,E201577,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,795.00",,1100,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93599E201578,,E201578,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$72,945.00",,,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201579,,E201579,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,403,507,6FL,653,863",,"$67,125.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201580,,E201580,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,655,752",,"$69,895.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93599E201581,,E201581,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,417,6FL,653,752",,"$68,200.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93509E201582,,E201582,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,653",,"$70,075.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93529E201583,,E201583,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,403,417,507,6FL,653,752",,"$70,750.00",,,,,,,,,,,,
668 - Jet Black,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93549E201584,,E201584,"MSRP.2,ZCW,ZPP.3,223,302,322,6FL",,"$61,775.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201585,,E201585,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,752",,"$70,325.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93589E201586,,E201586,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$71,345.00",,550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM935X9E201587,,E201587,"MSRP.2,ZCW,ZPP.1,2MT.1,302,322,403,6FL,653",,"$63,375.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93519E201588,,E201588,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653",,"$69,025.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93539E201589,,E201589,"MSRP.2,ZCW,ZPP.3,302,322,403,507,6FL,653,655,752",,"$65,020.00",,,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM935X9E201590,,E201590,"MSRP.2,ZCW,ZPP.2,2MT.1,223,403,507,6FL,655",,"$65,120.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93519E201591,,E201591,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,302,403,507,6FL,653,752",,"$71,125.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93539E201592,,E201592,"MSRP.2,ZPP.1,2MT.1,322,403,507,6FL,653",,"$63,975.00",,550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH3 - Beige Novillo Extended Leather,2009,WBSPM93559E201593,,E201593,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,403,507,653,655",,"$70,120.00",,550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201594,,E201594,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,752",,"$71,925.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93599E201595,,E201595,"MSRP.2,ZPP.3,ZTP,2MK,403,465,494,507,6FL,6NF,653,863",,"$70,050.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93509E201596,,E201596,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,417,507,6FL,653,655",,"$70,645.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,Z1XX - Unknown Upholstery Code,2009,WBSPM9C57AE201597,,E201597,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,302,494,5AC,6FL,6NF,655",,"$69,170.00",,550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93549E201598,,E201598,"MSRP.2,ZPP.3,ZTP,2MK,494,507,6FL,6NF,653,752",,"$68,775.00",,,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93569E201599,,E201599,"MSRP.2,494,639,771",,"$58,225.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93599E201600,,E201600,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$74,345.00",,550/1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93509E201601,,E201601,"MSRP.2,ZCW,ZPP.3,223,403,417,507,6FL,6NF,653,655,863",,"$64,995.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93529E201602,,E201602,"MSRP.2,ZPP.3,ZTP,2MT.1,302,465,494,507,6FL,653,655,752",,"$68,945.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93549E201603,,E201603,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,752",,"$70,675.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93569E201604,,E201604,"MSRP.2,403,494,6FL,653,655,771",,"$61,370.00",,550/950,,,,,,,,,,
668 - Jet Black,,NDH3 - Beige Novillo Extended Leather,2009,WBSPM93589E201605,,E201605,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$72,720.00",,1100,,,,,,,,,,
