EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
A75 - Melbourne Red Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C50BE203614,C50,E20361,"MSRP,ZCP,ZCV,ZP2.2,1CC,417,465,6NF,752",,"$69,925.00",,550/300,TOTAL LOSS,Northwest BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE203615,C52,E20361,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655",,"$71,275.00",,,,Steve Thomas BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203616,C54,E20361,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,653",,"$71,475.00",,550,Military,"Niederlassung Saar-Pfalz BMW AG, Kirkel",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203617,C56,E20361,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655,752",,"$73,725.00",,550,,Motor Werks BMW,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE203618,C58,E20361,"MSRP,ZCW,1CC,2MK,403,771",,"$64,525.00",,550/950,,"Valley Auto World, Inc.",,,,,,,
A73 - Jerez Black Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C5XBE203619,C5X,E20361,"MSRP,ZCW,1CC,2MT,302,403,639,655,6FL,771",,"$63,825.00",,550,,VOB BMW,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C56BE203620,C56,E20362,"MSRP,ZP2.1,1CC,403,609",,"$64,575.00",,550/300,,Advantage BMW Midtown,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203621,C58,E20362,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK",,"$70,425.00",,550,,Open Road BMW,,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE203622,C5X,E20362,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,752",,"$74,475.00",,550/1100,,Wagner BMW Of Shrewsbury,,,,,,,
381 - Le Mans Blue Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C51BE203623,C51,E20362,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,417,465,494,5AC,655,752",,"$74,575.00",,550/1100,TOTAL LOSS,Northwest BMW,,,,,,,
A52 - Space Gray Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C53BE203624,C53,E20362,"MSRP,ZCP,ZCV,ZP2.2,1CC,2MK,417,655,752",,"$73,350.00",,550/1100,,BMW Seattle,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203625,C55,E20362,"MSRP,ZP2.1,1CC,2MK,494,609",,"$66,075.00",,,,Flemington BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203626,C57,E20362,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,403,494",,"$70,425.00",,,,JMK BMW & Saab,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203627,C59,E20362,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,752",,"$72,825.00",,,,The BMW Store,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C50BE203628,C50,E20362,"MSRP,ZP2.1,1CC,2MK,465,609,6FL,6NF,752",,"$69,050.00",,550,,BMW of Austin,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203629,C52,E20362,"MSRP,ZCV,ZCW,ZP2.2,1CC,223,2MK,752",,"$70,825.00",,550,,Northwest BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203630,C59,E20363,"MSRP,ZCP,ZP2.3,1CC,2MK,465,507,609,6FL,6NF,752",,"$71,380.00",,,,BMW of Sherman Oaks,,,,,,,
A52 - Space Gray Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C50BE203631,C50,E20363,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MT,403,655,6NF,752",,"$70,825.00",,550/1100,,Baron BMW MINI,,,,,,,
A73 - Jerez Black Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C52BE203632,C52,E20363,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,417,5AC,655,752",,"$75,650.00",,550/1100,, Santa Monica BMW ,,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE203633,C54,E20363,"MSRP,ZCP,ZCW,ZP2.3,1CC,403,417,655",,"$67,700.00",,550/1100,,BMW of Fairfax,,,,,,,
300 - Alpine White,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C56BE203634,C56,E20363,"MSRP,ZCV,ZP2.3,1CC,2MK,326,465,494",,"$68,450.00",,1100,,BMW of Carlsbad,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE203635,C58,E20363,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,417",,"$71,000.00",,550,TOTAL LOSS,Classic BMW,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE203636,C5X,E20363,"MSRP,1CC,465,494,655,771",,"$60,900.00",,550/950,,United BMW ,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203637,C51,E20363,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655,752",,"$73,725.00",,550,,Stevens Creek BMW,,,,,,,
A75 - Melbourne Red Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE203638,C53,E20363,"MSRP,ZCP,ZCV,ZCW,ZP2.1,1CC,2MK,403,417,5AC,655,6NF,752",,"$74,700.00",,550,,Bavarian BMW,,,,,,,
"U83 - Frozen Grey | $5,000.00",,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203639,C55,E20363,"MSRP,Z9B,ZCP,ZCV,ZCW,ZP2,1CC,2MK,403,417,655,752,771",,"$77,650.00",,,CANADA,"Calgary BMW, CAN",,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE203640,C51,E20364,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,403,417,655,752",,"$71,400.00",,550,,BMW & Mini of Sterling,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203641,C53,E20364,"MSRP,1CC,2MT,4MY,655",,"$61,125.00",,950,,Fields BMW of Daytona,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE203642,C55,E20364,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,403,655",,"$68,375.00",,,,BMW of Bridgeport,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203643,C57,E20364,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,417,5AC,655,6NF,752",,"$74,700.00",,550,,BMW of Macon,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE203644,C59,E20364,"MSRP,ZCV,ZP2.3,1CC,2MK,403,655,752",,"$70,225.00",,550,,Orange County BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203645,C50,E20364,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,403,417,465,494,655",,"$72,375.00",,550,,Richmond BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203646,C52,E20364,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK",,"$70,425.00",,550,SEVERE DAMAGE,Steve Thomas BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203647,C54,E20364,"MSRP,ZCV,ZCW,ZP2.1,1CC,2MK,2MT,6NF,752",,"$70,675.00",,,MILEAGE INCONSISTENCY,Tulley BMW Buick GMC Mazda,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C56BE203648,C56,E20364,"MSRP,ZCP,ZCW,ZP2.3,1CC,403",,"$65,125.00",,,,"New Motors, Inc.",,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203649,C58,E20364,"MSRP,ZCV,ZP2.1,1CC,494",,"$64,525.00",,550,,Pace BMW,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C54BE203650,C54,E20365,"MSRP,ZCW,ZP2.3,1CC,403",,"$63,475.00",,550/300,,Passport BMW,,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C56BE203651,C56,E20365,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,403,417,465,494,5AC,655,6NF,752",,"$75,775.00",,550/1100,, United BMW of Roswell ,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203652,C58,E20365,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC",,"$66,975.00",,,,Orange County BMW,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C5XBE203653,C5X,E20365,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655,752",,"$74,275.00",,1100,,Yark BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203654,C51,E20365,"MSRP,ZCP,1CC,302,494,771",,"$62,975.00",,550/950,,BMW Mt. Kisco,,,,,,,
A73 - Jerez Black Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C53BE203655,C53,E20365,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655,752",,"$73,725.00",2-14-2011,550,,BMW of Darien,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C55BE203656,C55,E20365,1CC,,"$2,175.00",,,CANADA," Hamel BMW, CAN",,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C57BE203657,C57,E20365,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,403,494,655",,"$71,075.00",,300,,Laurel BMW of Westmont,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203658,C59,E20365,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655,6NF,752",,"$73,875.00",,550,,Northwest BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203659,C50,E20365,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MK,2MT,5AC,6NF,752",,"$70,925.00",,,,BMW Northwest,,,,,,,
A75 - Melbourne Red Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C57BE203660,C57,E20366,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,465,752",,"$72,100.00",,550/300,,Irvine BMW,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE203661,C59,E20366,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655,752",,"$73,725.00",,550,"CANADA ""TOTAL LOSS""","Elite BMW, CAN",,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203662,C50,E20366,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,752",,"$73,375.00",,550,,Competition BMW,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C52BE203663,C52,E20366,"MSRP,ZCP,1CC,4MY,6FL",,"$61,475.00",,,,BMW of San Francisco,,,,,,,
668 - Jet Black,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE203664,C54,E20366,"MSRP,ZCV,ZP2.3,1CC,2MK,403,6NF",,"$67,575.00",,,,Pace BMW,,,,,,,
381 - Le Mans Blue Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C56BE203665,C56,E20366,"MSRP,ZCP,ZCV,ZP2.2,1CC,2MK,6NF,752",,"$72,575.00",,550/1100,,BMW of Mountain View,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203666,C58,E20366,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,417,653,655,752",,"$72,250.00",2-19-2011,550,,Germain BMW of Naples,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203667,C5X,E20366,"MSRP,ZCP,ZCW,ZP2.3,1CC,2MK",,"$67,525.00",,550,,Passport BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203668,C51,E20366,"MSRP,ZCV,ZP2.2,1CC,2MK,403,655",,"$68,325.00",2-21-2011,550,,BMW of Norwood,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203669,C53,E20366,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,752",,"$72,325.00",,550,,Community Volkswagen/Santa,,,,,,,
668 - Jet Black,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C5XBE203670,C5X,E20367,"MSRP,ZCP,1CC,302,403,465,4MZ,609,6FL,752",,"$69,400.00",,2000,,BMW of Las Vegas,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203671,C51,E20367,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MT,403,688",,"$66,775.00",,,CANADA,"BMW Laval, CAN",,,,,,,
A52 - Space Gray Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C53BE203672,C53,E20367,"MSRP,ZCP,ZCV,ZP2.2,1CC,2MK,403",,"$71,575.00",2-22-2011,550/1100,TOTAL LOSS,BMW of Tenafly,,,,,,,
A73 - Jerez Black Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C55BE203673,C55,E20367,"MSRP,ZCV,1CC,326,465,4MX,639,655,752",,"$65,500.00",,550,,Autohaus BMW of Maplewood ,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203674,C57,E20367,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,5AC,655,752",,"$70,025.00",,550,,Open Road BMW,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE203675,C59,E20367,"MSRP,ZCV,ZP2.3,1CC,223,465,494,655,6NF",,"$66,500.00",,550,,BMW of Mountain View,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203676,C50,E20367,"MSRP,ZCP,ZCV,ZCW,ZP2.2,1CC,2MK,403,417,6NF",,"$72,200.00",,550,TOTAL LOSS,Stevens Creek BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE203677,C52,E20367,"MSRP,ZCP,ZCV,1CC,4MY",,"$65,475.00",,550/950,FLOOD,,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE203678,C54,E20367,"MSRP,ZCV,ZCW,ZP2.2,1CC,2MK,403,655,6NF",,"$69,475.00",,550,,Rallye BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203679,C56,E20367,"MSRP,ZCW,1CC,2MT,4MX,609,6FL",,"$64,825.00",,550/950,,Germain BMW of Naples,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C52BE203680,C52,E20368,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MK,403,655",,"$69,325.00",,550,,Fields BMW Northfield,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE203681,C54,E20368,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MT,403,655,6NF,752",,"$69,725.00",,550,,Rallye BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203682,C56,E20368,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,752",,"$73,375.00",,550,,Passport BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE203683,C58,E20368,"MSRP,ZCV,ZCW,ZP2.3,1CC,223,2MK,2MT,403,655,752",,"$73,475.00",,550,CANADA," BMW Aurora, CAN",,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203684,C5X,E20368,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403",,"$70,925.00",,,,BMW of Asheville,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203685,C51,E20368,"MSRP,ZP2.1,1CC,465,655,6FL",,"$62,350.00",,550,,Coggin BMW Treasure Coast,,,,,,,
A52 - Space Gray Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE203686,C53,E20368,"MSRP,ZCP,1CC,2MK,639,771",,"$64,775.00",,550,,BMW Of Salem,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE203687,C55,E20368,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,417",,"$71,300.00",,550/300,Military,"Vogel Autohäuser GmbH & Co. KG , Zwingenberg",,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C57BE203688,C57,E20368,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,326,403,752",,"$74,475.00",,550/1100,,Quality BMW,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE203689,C59,E20368,"MSRP,ZCV,1CC,223,4MY,752",,"$64,925.00",,550,,Weatherford BMW,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE203690,C55,E20369,"MSRP,ZCP,1CC,302,494,6FL,771",,"$63,375.00",,550/950,,BMW of Ridgefield,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203691,C57,E20369,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MK,403,417,5AC,655,752",,"$72,050.00",,550,,Land Rover of Dublin,,,,,,,
A29 - SIlverstone II,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C59BE203692,C59,E20369,"MSRP,ZCP,ZP2.1,1CC,2MK,403,465,507,609,6FL,752",,"$73,130.00",,550/300,,BMW of Honolulu,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203693,C50,E20369,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MK,2MT,655,752",,"$71,425.00",,550,TOTAL LOSS,Sunflower Motors,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C52BE203694,C52,E20369,"MSRP,ZCP,ZCV,ZP2.3,1CC,494",,"$67,025.00",2-25-2011,550,Military,"Niederlassung Mannheim BMW AG, Mannheim",,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE203695,C54,E20369,"MSRP,ZCP,1CC,2MK,4MY,655,639,6FL",,"$65,475.00",,,TOTAL LOSS,BMW of El Cajon,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C56BE203696,C56,E20369,"MSRP,ZCV,ZCW,ZP2.1,1CC,223,2MK,403,417,655,752",,"$72,550.00",,300,TOTAL LOSS,Bobby Rahal BMW Of South Hills,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE203697,C58,E20369,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK",,"$68,875.00",,,,BMW of Mountain View,,,,,,,
"896 - BLUE WATER | $5,000.00",,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C5XBE203698,C5X,E20369,"MSRP,IND,ZCP,ZCV,ZCW,ZP2.1,1CC,403,417,655,6NR",,"$74,500.00",,300,,Steve Thomas BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203699,C51,E20369,"MSRP,ZCP,ZCV,ZCW,ZP2.1,1CC,2MK,326,403",,"$70,925.00",,,, BMW of Westchester ,,,,,,,
A73 - Jerez Black Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE203700,C54,E20370,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,403,655,752",,"$70,825.00",,550,,Continental BMW of Darien ,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE203701,C56,E20370,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,403,417,655,752",,"$70,850.00",2-28-2011,,CANADA,"Auto West BMW , CAN",,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C58BE203702,C58,E20370,"MSRP,ZCP,1CC,2MK,6FL,771",,"$63,875.00",,,,Advantage BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203703,C5X,E20370,"MSRP,ZCV,ZP2.3,1CC,2MK",,"$66,925.00",,550,,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE203704,C51,E20370,"MSRP,ZCP,1CC,465,4MY",,"$63,050.00",,550/950,,BMW of Bellevue,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203705,C53,E20370,"MSRP,ZCP,ZCW,ZP2.2,1CC,2MK,6FL",,"$67,925.00",,550,,BMW of Peabody,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE203706,C55,E20370,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,5AC,655",,"$72,075.00",,550,,Competition BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203707,C57,E20370,"MSRP,ZCV,ZCW,ZP2.3,1CC,2MT,403,5AC,752",,"$69,475.00",,550,Military,"BMW Mobiler Service Einsatzleitzentrale , München",,,,,,,
A73 - Jerez Black Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C59BE203708,C59,E20370,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,417,6NR",,"$70,550.00",,550/300,Military,"Autohaus Euler Pirmasens GmbH , Landstuhl",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE203709,C50,E20370,"MSRP,ZCP,ZCV,ZCW,ZP2.1,1CC,2MK,403,417,5AC,6NR",,"$72,550.00",,550,Military,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE203710,C57,E20371,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,403,494,6NR",,"$70,675.00",,,,"BMW of Murrieta , CREVIER BMW",,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE203711,C59,E20371,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,2MK,403,653,6NR,752",,"$73,625.00",,550,MIlitary,"Niederlassung Mannheim BMW AG, Mannheim",,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE203712,C50,E20371,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,403,494,6NR,752",,"$73,125.00",,550,,Peterson BMW,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C52BE203713,C52,E20371,"MSRP,ZCP,1CC,2MK,465,6FL,771",,"$66,150.00",,550/1250,,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE203714,C54,E20371,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,494,752",,"$71,825.00",,550,,Kuni BMW,,,,,,,
A30 - Interologos Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE203715,C56,E20371,"MSRP,ZCP,1CC,771",,"$61,125.00",,550,,Motor Werks BMW,,,,,,,
A73 - Jerez Black Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C58BE203716,C58,E20371,"MSRP,ZCP,ZCV,ZCW,ZP2.2,326,1CC,403,655,6NR,752",,"$72,175.00",,550/1100,,Nalley BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE203717,C5X,E20371,"MSRP,ZCP,ZCV,ZP2.3,1CC,2MK,655",,"$69,225.00",03-14-2011,,,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C51BE203718,C51,E20371,"MSRP,ZCP,ZP2.2,1CC,494,6FL",,"$64,825.00",,550/300,,Laurel BMW of Westmont,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE203719,C53,E20371,"MSRP,ZCV,ZCW,ZP2.2,1CC,2MT,403,417,655,6NR,752",,"$69,850.00",,,,"Valley Auto World, Inc",,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE203720,C5X,E20372,"MSRP,ZCP,ZCV,ZCW,ZP2.3,1CC,403,655,752",,"$71,925.00",,550/1100,,Northwest BMW,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE203721,C51,E20372,"MSRP,ZCV,ZP2.1,1CC,223,2MK,2MT,403,752",,"$72,125.00",,550,,Advantage BMW Midtown,,,,,,,
