EXTERIOR,Development code,INTERIOR,Year,VIN,,,,PACKAGES,MSRP,PROD,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VPC
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C00L9B52986,,9B52986,2MK,,,"Nov 13, 2019",,USA,"BMW of Idaho Falls, Idaho Falls, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C03L9B53002,,9B53002,2MK,,,"Nov 13, 2019",,USA,"Fields BMW, Northfield, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B53019,,9B53019,2MK,,,"Nov 13, 2019",,USA,"BMW of Southpoint, Durham, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C07L9B53035,,9B53035,2MK,,,"Nov 13, 2019",,USA,"BMW Laval, Laval, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C06L9B53043,,9B53043,2MK,,,"Nov 13, 2019",,USA,"New Country BMW, Hartford, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C08L9B53061,,9B53061,2MK,,,"Nov 13, 2019",,USA,"The BMW Store, Vancouver, CA",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C05L9B53079,,9B53079,2MK,,,"Nov 13, 2019",,USA,"BMW Grand River, Kitchener, CA",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C06L9B53088,,9B53088,2MK,,,"Nov 13, 2019",,USA,"Edmonton BMW, Edmonton, CA",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C04L9B53106,,9B53106,2MK,,,"Nov 13, 2019",,USA,"Grenier BMW, Terrebonne, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C06L9B53124,,9B53124,2MK,,,"Nov 13, 2019",,USA,"BMW Aurora, Aurora, CA",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C08L9B53142,,9B53142,2MK,,,"Nov 13, 2019",,USA,"BMW Markham, Markham, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C09L9B53151,,9B53151,2MK,,,"Nov 13, 2019",,USA,"Hamel BMW, Blainville, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C04L9B53168,,9B53168,2MK,,,"Nov 13, 2019",,USA,"Maranello BMW, Vaughan, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C06L9B53186,,9B53186,2MK,,,"Nov 13, 2019",,USA,"BMW Autohaus, Thornhill, CA",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C04L9B53204,,9B53204,2MK,,,"Nov 13, 2019",,USA,"Park Shore BMW, North Vancouver, CA",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C06L9B53222,,9B53222,2MK,,,"Nov 13, 2019",,USA,"BMW Nanaimo, Nanaimo, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B53238,,9B53238,2MK,,,"Nov 13, 2019",,USA,"Brian Jessel BMW, Vancouver, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C08L9B53254,,9B53254,2MK,,,"Nov 13, 2019",,USA,"BMW of Dallas/MINI of Dallas, Dallas, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C06L9B53270,,9B53270,2MK,,,"Nov 13, 2019",,USA,"BMW Sainte-Julie, Sainte-Julie, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B53350,,9B53350,2MK,,,"Nov 13, 2019",,USA,"South Motors BMW, Miami, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B53413,,9B53413,2MK,,,"Nov 13, 2019",,USA,"BMW Concord, Concord, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C05L9B53440,,9B53440,2MK,,,"Nov 14, 2019",,USA,"Pacific BMW, Glendale, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B53457,,9B53457,2MK,,,"Nov 14, 2019",,USA,"Autogermana, Inc., Hato Rey, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C03L9B53467,,9B53467,2MK,,,"Nov 14, 2019",,USA,"Open Road BMW, Edison, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C02L9B53475,,9B53475,2MK,,,"Nov 14, 2019",,USA,"Open Road BMW, Edison, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B53491,,9B53491,2MK,,,"Nov 14, 2019",,USA,"Open Road BMW, Edison, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C05L9B53499,,9B53499,2MK,,,"Nov 14, 2019",,USA,"Fields BMW - Lakeland, Lakeland, US",,,,,,,,
C28 - Donington Grey Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C08L9B53531,,9B53531,2MK,,,"Nov 14, 2019",,USA,"BMW of Gwinnett Place, Duluth, US",,,,,,,,
C3G - Toronto Red Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C01L9B53547,,9B53547,2MK,,,"Nov 14, 2019",,USA,"Santa Monica BMW, Santa Monica, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B53556,,9B53556,2MK,,,"Nov 14, 2019",,USA,"South Motors BMW, Miami, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B53572,,9B53572,2MK,,,"Nov 14, 2019",,USA,"BMW of El Cajon, El Cajon, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C01L9B53581,,9B53581,2MK,,,"Nov 14, 2019",,USA,"BMW of Okemos, Okemos, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B53607,,9B53607,2MK,,,"Nov 14, 2019",,USA,"BMW of Sioux Falls, Sioux Falls, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C06L9B53625,,9B53625,2MK,,,"Nov 14, 2019",,USA,"BMW of Brooklyn, Brooklyn, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C05L9B53633,,9B53633,2MK,,,"Nov 14, 2019",,USA,"BMW North Scottsdale, Phoenix, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C05L9B53650,,9B53650,2MK,,,"Nov 14, 2019",,USA,"Pacific BMW, Glendale, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B53683,,9B53683,2MK,,,"Nov 14, 2019",,USA,"BMW of San Rafael, San Rafael, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B53693,,9B53693,2MK,,,"Nov 14, 2019",,USA,"Peter Pan BMW, Burlingame, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C07L9B53701,,9B53701,2MK,,,"Nov 14, 2019",,USA,"BMW of Idaho Falls, Idaho Falls, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B53725,,9B53725,2MK,,,"Nov 14, 2019",,USA,"BMW of Omaha/MINI of Omaha, Omaha, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B53734,,9B53734,2MK,,,"Nov 14, 2019",,USA,"Classic BMW, Plano, US",,,,,,,,
C28 - Donington Grey Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C02L9B53752,,9B53752,2MK,,,"Nov 14, 2019",,USA,"Tulley BMW, Nashua, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C03L9B53761,,9B53761,2MK,,,"Nov 14, 2019",,USA,"Richmond BMW, Richmond, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAOQ - Oyster Vernasca Leather,2020,5YMTS0C04L9B53770,,9B53770,2MK,,,"Nov 14, 2019",,USA,"Crown BMW, Greensboro, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C00L9B53779,,9B53779,2MK,,,"Nov 14, 2019",,USA,"South Shore BMW, Rockland, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C01L9B53788,,9B53788,2MK,,,"Nov 14, 2019",,USA,"BMW of Salem, Salem, US",,,,,,,,
C28 - Donington Grey Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C02L9B53797,,9B53797,2MK,,,"Nov 14, 2019",,USA,"BMW of Austin, Austin, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B53805,,9B53805,2MK,,,"Nov 14, 2019",,USA,"Sharpe BMW, Grand Rapids, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B53841,,9B53841,2MK,,,"Nov 14, 2019",,USA,"Jackie Cooper Imports/MINI, Edmond, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C09L9B53859,,9B53859,2MK,,,"Nov 14, 2019",,USA,"BMW of Alexandria, Alexandria, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C07L9B53875,,9B53875,2MK,,,"Nov 14, 2019",,USA,"BMW of Southampton, Southampton, US",,,,,,,,
C3G - Toronto Red Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C05L9B53891,,9B53891,2MK,,,"Nov 14, 2019",,USA,"BMW of Springfield, Springfield, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C05L9B53907,,9B53907,2MK,,,"Nov 14, 2019",,USA,"Autohaus BMW of Maplewood, Saint Louis, US",,,,,,,,
300 - Alpine White,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C01L9B54875,,9B54875,2MK,,,"Nov 14, 2019",,USA,"East Bay BMW, Pleasanton, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B54884,,9B54884,2MK,,,"Nov 14, 2019",,USA,"BMW of Houston North, Houston, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C01L9B54973,,9B54973,2MK,,,"Nov 14, 2019",,USA,"South Bay BMW, Torrance, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B54982,,9B54982,2MK,,,"Nov 14, 2019",,USA,"BMW Concord, Concord, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C00L9B55001,,9B55001,2MK,,,"Nov 14, 2019",,USA,"BMW of Monrovia, Monrovia, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B55037,,9B55037,2MK,,,"Nov 15, 2019",,USA,"Jackie Cooper Imports/MINI, Edmond, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B55045,,9B55045,2MK,,,"Nov 15, 2019",,USA,"Nalley BMW of Decatur, Decatur, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C0XL9B55054,,9B55054,2MK,,,"Nov 15, 2019",,USA,"BMW of Sterling, Sterling, US",,,,,,,,
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C01L9B55072,,9B55072,2MK,,,"Nov 15, 2019",,USA,"BMW of Sterling, Sterling, US",,,,,,,,
300 - Alpine White,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C00L9B55080,,9B55080,2MK,,,"Nov 15, 2019",,USA,"Open Road BMW, Edison, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C08L9B55098,,9B55098,2MK,,,"Nov 15, 2019",,USA,"Park Place BMW, Rochester, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C03L9B55106,,9B55106,2MK,,,"Nov 15, 2019",,USA,"Pacific BMW, Glendale, US",,,,,,,,
475 - Black Sapphire Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C04L9B55115,,9B55115,2MK,,,"Nov 15, 2019",,USA,"Hendrick BMW, Charlotte, US",,,,,,,,
475 - Black Sapphire Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C04L9B55132,,9B55132,2MK,,,"Nov 15, 2019",,USA,"Stevens Creek BMW, Santa Clara, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B55151,,9B55151,2MK,,,"Nov 15, 2019",,USA,"BMW of Denver Downtown, Denver, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,MAOQ - Oyster Vernasca Leather,2020,5YMTS0C02L9B55159,,9B55159,2MK,,,"Nov 15, 2019",,USA,"BMW of Bakersfield, Bakersfield, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C02L9B55176,,9B55176,2MK,,,"Nov 15, 2019",,USA,"BMW of Silver Spring, Silver Spring, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C03L9B55185,,9B55185,2MK,,,"Nov 15, 2019",,USA,"South Motors BMW, Miami, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C02L9B55209,,9B55209,2MK,,,"Nov 15, 2019",,USA,"BMW of Bakersfield, Bakersfield, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C03L9B55218,,9B55218,2MK,,,"Nov 15, 2019",,USA,"BMW of El Cajon, El Cajon, US",,,,,,,,
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C04L9B55227,,9B55227,2MK,,,"Nov 15, 2019",,USA,"BMW of Alexandria, Alexandria, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C06L9B55245,,9B55245,2MK,,,"Nov 15, 2019",,USA,"BMW of Freeport, Freeport, US",,,,,,,,
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C08L9B55263,,9B55263,2MK,,,"Nov 15, 2019",,USA,"BMW of Newton, Newton, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C09L9B55272,,9B55272,2MK,,,"Nov 15, 2019",,USA,"Nalley BMW of Decatur, Decatur, US",,,,,,,,
475 - Black Sapphire Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C00L9B55290,,9B55290,2MK,,,"Nov 15, 2019",,USA,"East Bay BMW, Pleasanton, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C07L9B55299,,9B55299,2MK,,,"Nov 15, 2019",,USA,"Flow BMW, Winston Salem, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C03L9B55316,,9B55316,2MK,,,"Nov 15, 2019",,USA,"Niello BMW Sacramento, Sacramento, US",,,,,,,,
475 - Black Sapphire Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C02L9B55324,,9B55324,2MK,,,"Nov 15, 2019",,USA,"Stevens Creek BMW, Santa Clara, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C00L9B55340,,9B55340,2MK,,,"Nov 15, 2019",,USA,"Stevens Creek BMW, Santa Clara, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C07L9B55349,,9B55349,2MK,,,"Nov 15, 2019",,USA,"BMW of Rockville, Rockville, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C09L9B55367,,9B55367,2MK,,,"Nov 15, 2019",,USA,"BMW of Alexandria, Alexandria, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B55394,,9B55394,2MK,,,"Nov 15, 2019",,USA,"Patrick BMW, Schaumburg, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C09L9B55403,,9B55403,2MK,,,"Nov 15, 2019",,USA,"BMW of Kansas City South, Kansas CIty, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C0XL9B55412,,9B55412,2MK,,,"Nov 15, 2019",,USA,"BMW of Westbrook, Westbrook, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C00L9B55421,,9B55421,2MK,,,"Nov 15, 2019",,USA,"BMW of Myrtle Beach, Myrtle Beach, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B55437,,9B55437,2MK,,,"Nov 15, 2019",,USA,"BMW of El Paso, El Paso, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C03L9B55445,,9B55445,2MK,,,"Nov 15, 2019",,USA,"BMW of The Woodlands, The Woodlands, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C00L9B57279,,9B57279,2MK,,,"Nov 15, 2019",,USA,"Plaza Motor Company, Creve Coeur, US",,,,,,,,
300 - Alpine White,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C09L9B57295,,9B57295,2MK,,,"Nov 15, 2019",,USA,"BMW of Barrington, Barrington, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C07L9B57327,,9B57327,2MK,,,"Nov 15, 2019",,USA,"BMW of Tigard, Tigard, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B57371,,9B57371,2MK,,,"Nov 15, 2019",,USA,"Patrick BMW, Schaumburg, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B57380,,9B57380,2MK,,,"Nov 15, 2019",,USA,"Crevier BMW, Santa Ana, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C03L9B57423,,9B57423,2MK,,,"Nov 15, 2019",,USA,"BMW of Oyster Bay, Oyster Bay, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C02L9B57476,,9B57476,2MK,,,"Nov 15, 2019",,USA,"BMW of El Cajon, El Cajon, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B57676,,9B57676,2MK,,,"Nov 16, 2019",,USA,"Competition BMW of Smithtown, Saint James, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C01L9B57694,,9B57694,2MK,,,"Nov 16, 2019",,USA,"BMW of Murray, Murray, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C05L9B57729,,9B57729,2MK,,,"Nov 16, 2019",,USA,"Peter Pan BMW, Burlingame, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C06L9B57772,,9B57772,2MK,,,"Nov 16, 2019",,USA,"Bavaria BMW, Edmonton, CA",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C07L9B57781,,9B57781,2MK,,,"Nov 16, 2019",,USA,"BMW of Austin, Austin, US",,,,,,,,
C28 - Donington Grey Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C02L9B57798,,9B57798,2MK,,,"Nov 16, 2019",,USA,"Kelowna BMW, Kelowna, CA",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B57842,,9B57842,2MK,,,"Nov 16, 2019",,USA,"Autohaus BMW of Maplewood, Saint Louis, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B57930,,9B57930,2MK,,,"Nov 16, 2019",,USA,"BMW of Rockville, Rockville, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C06L9B57996,,9B57996,2MK,,,"Nov 16, 2019",,USA,"BMW of Fort Lauderdale, Fort Lauderdale, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C02L9B58031,,9B58031,2MK,,,"Nov 16, 2019",,USA,"BMW of Fort Lauderdale, Fort Lauderdale, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B58066,,9B58066,2MK,,,"Nov 17, 2019",,USA,"Autogermana, Inc., Hato Rey, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C01L9B58098,,9B58098,2MK,,,"Nov 17, 2019",,USA,"South Motors BMW, Miami, US",,,,,,,,
300 - Alpine White,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C0XL9B58116,,9B58116,2MK,,,"Nov 17, 2019",,USA,"BMW of Buena Park, Buena Park, US",,,,,,,,
300 - Alpine White,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C0XL9B58133,,9B58133,2MK,,,"Nov 17, 2019",,USA,"Towne BMW, Williamsville, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C02L9B58157,,9B58157,2MK,,,"Nov 17, 2019",,USA,"BMW of Riverside, Riverside, US",,,,,,,,
300 - Alpine White,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C03L9B58166,,9B58166,2MK,,,"Nov 17, 2019",,USA,"New Century BMW, Alhambra, US",,,,,,,,
300 - Alpine White,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C00L9B58190,,9B58190,2MK,,,"Nov 18, 2019",,USA,"Classic BMW, Plano, US",,,,,,,,
300 - Alpine White,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C07L9B58199,,9B58199,2MK,,,"Nov 18, 2019",,USA,"Valencia BMW, Valencia, US",,,,,,,,
475 - Black Sapphire Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C04L9B58239,,9B58239,2MK,,,"Nov 18, 2019",,USA,"East Bay BMW, Pleasanton, US",,,,,,,,
475 - Black Sapphire Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C00L9B58271,,9B58271,2MK,,,"Nov 18, 2019",,USA,"BMW of Ontario, Ontario, US",,,,,,,,
300 - Alpine White,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C03L9B58295,,9B58295,2MK,,,"Nov 18, 2019",,USA,"BMW of San Diego, San Diego, US",,,,,,,,
300 - Alpine White,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C03L9B58328,,9B58328,2MK,,,"Nov 18, 2019",,USA,"BMW of Sterling, Sterling, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C05L9B58346,,9B58346,2MK,,,"Nov 18, 2019",,USA,"BMW of Bloomington, Bloomington, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B58382,,9B58382,2MK,,,"Nov 18, 2019",,USA,"Peter Pan BMW, Burlingame, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C08L9B58390,,9B58390,2MK,,,"Nov 18, 2019",,USA,"BMW of Oyster Bay, Oyster Bay, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B58406,,9B58406,2MK,,,"Nov 18, 2019",,USA,"BMW of Ramsey, Ramsey, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C08L9B58423,,9B58423,2MK,,,"Nov 18, 2019",,USA,"BMW of Ontario, Ontario, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C0XL9B58441,,9B58441,2MK,,,"Nov 18, 2019",,USA,"BMW of Cape Cod, Hyannis, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C07L9B58459,,9B58459,2MK,,,"Nov 18, 2019",,USA,"Bobby Rahal BMW of South Hills, Canonsburg, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B58477,,9B58477,2MK,,,"Nov 18, 2019",,USA,"BMW of Vista, Vista, US",,,,,,,,
